,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
88,88,Pourtant,31.49999999999999,0.3,"{'kind': 'word', 'word': 'Pourtant'}",True,10
89,89,le,31.849999999999987,0.3,"{'kind': 'word', 'word': 'le'}",False,10
90,90,petit,32.19999999999999,0.3,"{'kind': 'word', 'word': 'petit'}",False,10
91,91,prince,32.54999999999999,0.3,"{'kind': 'word', 'word': 'prince'}",False,10
92,92,répliqua,32.89999999999999,0.3,"{'kind': 'word', 'word': 'répliqua'}",False,10
93,93,de,33.24999999999999,0.3,"{'kind': 'word', 'word': 'de'}",False,10
94,94,nouveau,33.59999999999999,0.3,"{'kind': 'word', 'word': 'nouveau'}",False,10
95,95,,33.94999999999999,0.3,"{'kind': 'word', 'word': ''}",False,10
96,96,Bien,34.29999999999999,0.3,"{'kind': 'word', 'word': 'Bien'}",True,11
97,97,sûr,34.64999999999999,0.3,"{'kind': 'word', 'word': 'sûr'}",False,11
98,98,Tu,34.99999999999999,0.3,"{'kind': 'word', 'word': 'Tu'}",True,12
99,99,verras,35.34999999999999,0.3,"{'kind': 'word', 'word': 'verras'}",False,12
100,100,où,35.69999999999999,0.3,"{'kind': 'word', 'word': 'où'}",False,12
101,101,commence,36.04999999999999,0.3,"{'kind': 'word', 'word': 'commence'}",False,12
102,102,ma,36.39999999999999,0.3,"{'kind': 'word', 'word': 'ma'}",False,12
103,103,trace,36.74999999999999,0.3,"{'kind': 'word', 'word': 'trace'}",False,12
104,104,dans,37.09999999999999,0.3,"{'kind': 'word', 'word': 'dans'}",False,12
105,105,le,37.44999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,12
106,106,sable,37.79999999999999,0.3,"{'kind': 'word', 'word': 'sable'}",False,12
107,107,Tu,38.14999999999999,0.3,"{'kind': 'word', 'word': 'Tu'}",True,13
108,108,nas,38.49999999999999,0.3,"{'kind': 'word', 'word': 'nas'}",False,13
109,109,quà,38.84999999999999,0.3,"{'kind': 'word', 'word': 'quà'}",False,13
110,110,my,39.19999999999999,0.3,"{'kind': 'word', 'word': 'my'}",False,13
111,111,attendre,39.54999999999999,0.3,"{'kind': 'word', 'word': 'attendre'}",False,13
112,112,Jy,39.89999999999999,0.3,"{'kind': 'word', 'word': 'Jy'}",True,14
113,113,serai,40.24999999999999,0.3,"{'kind': 'word', 'word': 'serai'}",False,14
114,114,cette,40.59999999999999,0.3,"{'kind': 'word', 'word': 'cette'}",False,14
115,115,nuit,40.94999999999999,0.3,"{'kind': 'word', 'word': 'nuit'}",False,14
116,116,Jétais,41.29999999999999,0.3,"{'kind': 'word', 'word': 'Jétais'}",True,15
117,117,à,41.649999999999984,0.3,"{'kind': 'word', 'word': 'à'}",False,15
118,118,vingt,41.99999999999999,0.3,"{'kind': 'word', 'word': 'vingt'}",False,15
119,119,mètres,42.34999999999999,0.3,"{'kind': 'word', 'word': 'mètres'}",False,15
120,120,du,42.69999999999999,0.3,"{'kind': 'word', 'word': 'du'}",False,15
121,121,mur,43.04999999999999,0.3,"{'kind': 'word', 'word': 'mur'}",False,15
122,122,et,43.399999999999984,0.3,"{'kind': 'word', 'word': 'et'}",False,15
123,123,je,43.74999999999999,0.3,"{'kind': 'word', 'word': 'je'}",False,15
124,124,ne,44.09999999999999,0.3,"{'kind': 'word', 'word': 'ne'}",False,15
125,125,voyais,44.44999999999999,0.3,"{'kind': 'word', 'word': 'voyais'}",False,15
126,126,toujours,44.79999999999998,0.3,"{'kind': 'word', 'word': 'toujours'}",False,15
127,127,rien,45.149999999999984,0.3,"{'kind': 'word', 'word': 'rien'}",False,15
128,128,Le,45.49999999999999,0.3,"{'kind': 'word', 'word': 'Le'}",True,16
129,129,petit,45.84999999999999,0.3,"{'kind': 'word', 'word': 'petit'}",False,16
130,130,prince,46.19999999999999,0.3,"{'kind': 'word', 'word': 'prince'}",False,16
131,131,dit,46.54999999999998,0.3,"{'kind': 'word', 'word': 'dit'}",False,16
132,132,encore,46.899999999999984,0.3,"{'kind': 'word', 'word': 'encore'}",False,16
133,133,après,47.24999999999999,0.3,"{'kind': 'word', 'word': 'après'}",False,16
134,134,un,47.59999999999999,0.3,"{'kind': 'word', 'word': 'un'}",False,16
135,135,silence,47.94999999999998,0.3,"{'kind': 'word', 'word': 'silence'}",False,16
136,136,tu,48.29999999999998,0.3,"{'kind': 'word', 'word': 'tu'}",False,16
137,137,as,48.649999999999984,0.3,"{'kind': 'word', 'word': 'as'}",False,16
138,138,du,48.99999999999999,0.3,"{'kind': 'word', 'word': 'du'}",False,16
139,139,bon,49.34999999999999,0.3,"{'kind': 'word', 'word': 'bon'}",False,16
140,140,venin,49.69999999999998,0.3,"{'kind': 'word', 'word': 'venin'}",False,16
141,141,Tu,50.04999999999998,0.3,"{'kind': 'word', 'word': 'Tu'}",True,17
142,142,es,50.399999999999984,0.3,"{'kind': 'word', 'word': 'es'}",False,17
143,143,sûr,50.74999999999999,0.3,"{'kind': 'word', 'word': 'sûr'}",False,17
144,144,de,51.09999999999998,0.3,"{'kind': 'word', 'word': 'de'}",False,17
145,145,ne,51.44999999999998,0.3,"{'kind': 'word', 'word': 'ne'}",False,17
